"url";"type";"category";"price";"rooms";"bedrooms";"bathrooms";"walkscore";"year_built";"high_schools";"primary_schools";"transit_friendly";"groceries";"restaurants";"pedestrian_friendly";"greenery";"historic";"cycling_friendly";"car_friendly";"vibrant";"shopping";"daycares";"nightlife";"cafes";"quiet";"parks";"lat";"lng";"lot_area_sqft";"lot_area_m2";"parking_driveway";"parking_garage";"parking_carport";"bedrooms_basement";"powder_rooms";"tipology";"neighbourhood"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-plateau-mont-royal/19998064?view=summary";"rent";"condo for rent";1800;6;3;1;92;NA;5;4;4,5;5;4,5;5;3,5;3;5;1,5;4;5;4,5;4;3;4;5;45,52577;-73,596139;NA;NA;NA;NA;NA;0;0;"condo";"Le Plateau-Mont-Royal"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-sud-ouest/27726343?view=summary";"rent";"condo for rent";1545;4;2;1;86;NA;4;5;5;4,5;4,5;5;2;3;4,5;3;3;4,5;5;2,5;3,5;3;5;45,479405;-73,580993;NA;NA;NA;NA;NA;0;0;"condo";"Le Sud-Ouest"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-saint-laurent/24800949?view=summary";"rent";"condo for rent";1995;5;2;1;35;1999;3;2;3;3;2,5;3;2,5;0;4;4;1,5;3;4,5;1;2,5;4,5;4,5;45,511949;-73,705094;NA;NA;1;1;NA;0;1;"condo";"Saint-Laurent"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-sud-ouest/19453268?view=summary";"rent";"condo for rent";2480;8;3;2;84;2018;2,5;4;4,5;4,5;4,5;5;1,5;3;4,5;2,5;3,5;5;4,5;3,5;4;4;5;45,492814;-73,562119;NA;NA;NA;NA;NA;0;1;"condo";"Le Sud-Ouest"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-saint-laurent/20894785?view=summary";"rent";"condo for rent";2195;8;3;2;47;2018;4,5;4;4;3,5;2,5;3;2;0;4;4;1,5;3;5;1;2,5;2;5;45,50908085;-73,69624817;NA;NA;NA;1;NA;0;0;"condo";"Saint-Laurent"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/18930739?view=summary";"rent";"condo for rent";1500;5;1;1;85;2010;1;4;5;4,5;4,5;5;2;3,5;4,5;3;3,5;5;5;3,5;4;1,5;5;45,49676171;-73,55519772;NA;NA;NA;NA;NA;0;0;"condo";"Ville-Marie"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/14127308?view=summary";"rent";"condo for rent";4895;7;2;2;99;2016;4,5;4,5;5;5;5;5;1,5;3;4;2;4,5;5;5;4,5;5;3,5;5;45,507093;-73,570825;NA;NA;NA;1;NA;0;0;"condo";"Ville-Marie"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/16887424?view=summary";"rent";"condo for rent";899;3;1;1;93;NA;4,5;4;5;4,5;4,5;5;2;3,5;5;2,5;4,5;5;5;4,5;4;3,5;5;45,517397;-73,56276;NA;NA;NA;NA;NA;0;0;"condo";"Ville-Marie"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-cote-des-neiges-notre-dame-de-grace/15277809?view=summary";"rent";"condo for rent";1550;5;1;1;71;2021;5;5;4;4;3,5;4;3,5;1;2;3;2,5;4;4,5;2;3;4,5;4,5;45,494364;-73,646684;NA;NA;NA;1;NA;0;0;"condo";"Côte-des-Neiges-Notre-Dame-de-Grâce"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-cote-des-neiges-notre-dame-de-grace/21788507?view=summary";"rent";"condo for rent";2300;7;4;1;86;1952;4,5;5;5;4,5;4;5;4,5;2;3;3;3;4;5;2;3,5;2;4,5;45,495835;-73,625255;NA;NA;NA;NA;NA;0;0;"condo";"Côte-des-Neiges-Notre-Dame-de-Grâce"
"https://www.centris.ca/en/houses~for-rent~dollard-des-ormeaux/24516249?view=summary";"rent";"house for rent";3800;13;4;2;23;1984;3,5;3,5;1,5;1,5;2,5;2,5;3;0;3;4;1;3;4,5;0,5;1,5;4,5;4;45,484235;-73,826095;NA;NA;NA;NA;NA;1;1;"house";"Dollard-des-Ormeaux"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-sud-ouest/10198700?view=summary";"rent";"condo for rent";1450;4;1;1;83;NA;1,5;4,5;5;4,5;4,5;5;1,5;3;5;2,5;3,5;5;5;3,5;4;2;5;45,49473884;-73,5585942;NA;NA;NA;NA;NA;0;0;"condo";"Le Sud-Ouest"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-sud-ouest/22865496?view=summary";"rent";"condo for rent";2950;8;2;1;70;2020;2;4;4,5;4;4,5;5;1,5;2,5;4,5;3,5;3;4,5;4,5;3;3,5;4,5;5;45,488835;-73,562777;NA;NA;NA;1;NA;0;0;"condo";"Le Sud-Ouest"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ahuntsic-cartierville/20951517?view=summary";"rent";"condo for rent";2300;12;3;1;59;1960;3,5;4;3,5;4,5;3;3,5;2,5;1;2;3,5;1,5;3;4,5;2;3;5;3,5;45,539016;-73,700829;NA;NA;1;2;NA;0;1;"condo";"Ahuntsic-Cartierville"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-rosemont-la-petite-patrie/16761124?view=summary";"rent";"condo for rent";1000;2;0;1;91;1967;4;4,5;4,5;5;4,5;5;3;3;5;2;4;5;5;3,5;2,5;3,5;4,5;45,531915;-73,60729;NA;NA;NA;NA;NA;0;0;"condo";"Rosemont-La Petite-Patrie"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-sud-ouest/11776686?view=summary";"rent";"condo for rent";3050;8;2;2;77;2020;2,5;5;4,5;4;4,5;5;2,5;3;5;3;3;4,5;4,5;3;3,5;4;5;45,487049;-73,567912;NA;NA;NA;NA;NA;0;0;"condo";"Le Sud-Ouest"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/24362678?view=summary";"rent";"condo for rent";2000;3;1;1;99;2010;4;4;5;5;5;5;2;3;4;3;5;5;5;4,5;5;2,5;5;45,50676;-73,568706;NA;NA;NA;NA;NA;0;1;"condo";"Ville-Marie"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ahuntsic-cartierville/22337152?view=summary";"rent";"condo for rent";1650;6;2;1;58;NA;4,5;4,5;4,5;4,5;3,5;5;4,5;1,5;4;3,5;2,5;4;4,5;2;2,5;4;4;45,549787;-73,640952;NA;NA;NA;NA;NA;0;0;"condo";"Ahuntsic-Cartierville"
"https://www.centris.ca/en/condos-apartments~for-rent~cote-saint-luc/11724033?view=summary";"rent";"condo for rent";1470;3;1;1;57;NA;5;5;2,5;4;2,5;3;2,5;0;2;3,5;1,5;2,5;2,5;0,5;1,5;5;3,5;45,480405;-73,663525;NA;NA;NA;NA;NA;0;0;"condo";"Côte-Saint-Luc"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/28906016?view=summary";"rent";"condo for rent";1550;3;1;1;98;2013;4,5;4,5;5;5;5;5;1;3;3;2,5;4,5;5;5;5;5;0;5;45,502767;-73,568329;NA;NA;NA;NA;NA;0;0;"condo";"Ville-Marie"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-cote-des-neiges-notre-dame-de-grace/24191179?view=summary";"rent";"condo for rent";1770;5;2;2;68;2019;3,5;4;4,5;4;3;3,5;1,5;0;1,5;4;1,5;4;4,5;2;2,5;3,5;4;45,497727;-73,650266;NA;NA;NA;NA;NA;0;0;"condo";"Côte-des-Neiges-Notre-Dame-de-Grâce"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-saint-laurent/14004784?view=summary";"rent";"condo for rent";1850;4;2;1;55;2022;5;5;3,5;4;2,5;3;3,5;0;2,5;4,5;1;3,5;5;0,5;3;4,5;3,5;45,50207011;-73,67444684;NA;NA;NA;1;NA;0;0;"condo";"Saint-Laurent"
"https://www.centris.ca/en/houses~for-rent~montreal-le-sud-ouest/28411452?view=summary";"rent";"house for rent";4800;9;2;1;76;1997;3;4;4,5;4,5;4,5;5;3,5;2;4,5;3;3;4,5;4,5;3;3,5;3;5;45,48371378;-73,57073229;NA;NA;NA;NA;1;0;1;"house";"Le Sud-Ouest"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/20284000?view=summary";"rent";"condo for rent";2000;4;1;1;91;2019;4;4;5;5;4,5;4;1,5;2,5;2,5;3,5;4;5;4;4;4,5;0;5;45,495727;-73,567993;NA;NA;NA;NA;NA;0;0;"condo";"Ville-Marie"
"https://www.centris.ca/en/condos-apartments~for-rent~dollard-des-ormeaux/13498095?view=summary";"rent";"condo for rent";1600;6;2;2;50;2011;3;4;3;2,5;3;3;2;0;2,5;5;1,5;3;4,5;1;3;0,5;3,5;45,47826653;-73,83927355;NA;NA;NA;1;NA;0;0;"condo";"Dollard-des-Ormeaux"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/13639706?view=summary";"rent";"condo for rent";1900;4;2;1;89;1965;4;4;5;4,5;4,5;5;3,5;3;3,5;2,5;4;5;4,5;4;4,5;1,5;4,5;45,502016;-73,579568;NA;NA;NA;1;NA;0;0;"condo";"Ville-Marie"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/12978888?view=summary";"rent";"condo for rent";6500;6;1;1;92;1894;2,5;4;5;5;5;5;1,5;4,5;2,5;2,5;4,5;5;5;4;5;3;4,5;45,50282025;-73,55941363;NA;NA;NA;1;NA;0;0;"condo";"Ville-Marie"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-verdun-ile-des-soeurs/13239191?view=summary";"rent";"condo for rent";1680;4;1;1;35;2013;1,5;0,5;3,5;3,5;2,5;3;1,5;0;3,5;4,5;1;2;4,5;2;3;1,5;4,5;45,47235802;-73,53711746;NA;NA;NA;1;NA;0;0;"condo";"Verdun"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-cote-des-neiges-notre-dame-de-grace/23517025?view=summary";"rent";"condo for rent";3000;5;2;2;56;1983;5;5;4;4;3,5;5;4,5;2;2,5;2,5;2,5;4;5;2;2,5;3;5;45,510882;-73,619846;NA;NA;NA;1;NA;0;0;"condo";"Côte-des-Neiges-Notre-Dame-de-Grâce"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-cote-des-neiges-notre-dame-de-grace/21314598?view=summary";"rent";"condo for rent";1650;6;3;1;49;NA;5;4;4;4;3;4;4;1;3;3;2;3;4;1,5;3;2;4;45,47316;-73,643877;NA;NA;NA;NA;NA;0;0;"condo";"Côte-des-Neiges-Notre-Dame-de-Grâce"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-lasalle/22165560?view=summary";"rent";"condo for rent";1700;6;3;1;59;NA;0,5;4;3,5;4,5;3;3,5;2;0;2,5;3;2;3;4,5;2;2,5;4,5;4;45,435383;-73,621469;NA;NA;NA;NA;NA;0;0;"condo";"LaSalle"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/27923925?view=summary";"rent";"condo for rent";1500;3;1;1;94;2022;5;5;5;5;4,5;5;2,5;3;2,5;2;4;5;4,5;3,5;4;2;5;45,48958;-73,582674;NA;NA;NA;NA;NA;0;0;"condo";"Ville-Marie"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/10205698?view=summary";"rent";"condo for rent";1490;5;1;1;95;2012;5;5;5;5;4,5;5;2,5;3,5;2,5;2,5;4;5;4;5;4,5;3;5;45,490749;-73,583543;NA;NA;NA;NA;NA;0;0;"condo";"Ville-Marie"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/22918520?view=summary";"rent";"condo for rent";1000;1;1;1;90;NA;5;4,5;5;4,5;4,5;5;3;3;3,5;2,5;4;5;4,5;4;4,5;3;5;45,498205;-73,584059;NA;NA;NA;NA;NA;0;0;"condo";"Ville-Marie"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/9826913?view=summary";"rent";"condo for rent";2910;2;1;1;94;2007;2,5;4;5;5;5;5;1,5;4,5;3;2,5;4,5;5;5;4;5;3;4,5;45,50445;-73,558816;NA;NA;NA;1;NA;0;0;"condo";"Ville-Marie"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/22857738?view=summary";"rent";"condo for rent";1200;3;0;1;94;2021;5;5;5;5;4,5;5;2,5;3;2,5;2;4;5;4,5;3,5;4;2;5;45,48958;-73,582674;NA;NA;NA;NA;NA;0;0;"condo";"Ville-Marie"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/21024073?view=summary";"rent";"condo for rent";1600;5;1;1;94;2020;4;4;5;5;4,5;4;1,5;3;2;3,5;4;5;4,5;4;4,5;0,5;5;45,49516;-73,56882;NA;NA;NA;NA;NA;1;0;"condo";"Ville-Marie"
"https://www.centris.ca/en/houses~for-rent~pointe-claire/25322254?view=summary";"rent";"house for rent";2300;10;3;2;53;1988;3,5;3,5;2;2,5;2,5;2,5;3,5;0;2,5;4,5;1;3,5;3;1,5;2,5;3,5;3,5;45,4558824;-73,81998763;7180;667,038275733928;4;1;NA;1;0;"house";"Pointe-Claire"
"https://www.centris.ca/en/condos-apartments~for-rent~cote-saint-luc/12636261?view=summary";"rent";"condo for rent";2500;7;3;2;38;NA;4;4,5;2,5;4;2;3;3;0;2,5;3,5;1,5;2;4,5;0,5;1;4;3,5;45,466768;-73,671431;NA;NA;NA;NA;NA;0;0;"condo";"Côte-Saint-Luc"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-saint-laurent/17591940?view=summary";"rent";"condo for rent";1300;3;1;1;76;NA;4,5;4,5;4,5;4,5;3;3;3,5;2;2;4;1,5;3,5;5;1;2,5;1;4;45,51041902;-73,67090044;NA;NA;NA;1;NA;0;0;"condo";"Saint-Laurent"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-sud-ouest/11274133?view=summary";"rent";"condo for rent";1600;3;1;1;77;2017;2;4;4,5;4,5;4,5;5;2;2,5;5;2,5;3,5;5;4,5;3;4;0,5;5;45,492518;-73,558455;NA;NA;NA;NA;NA;0;0;"condo";"Le Sud-Ouest"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-plateau-mont-royal/14734594?view=summary";"rent";"condo for rent";1795;5;3;1;91;NA;5;5;4,5;5;4,5;5;4,5;3;5;2;4;4,5;5;4;3;4;5;45,532784;-73,568816;NA;NA;NA;NA;NA;0;0;"condo";"Le Plateau-Mont-Royal"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/22230440?view=summary";"rent";"condo for rent";1500;3;1;1;98;NA;5;4;5;5;4,5;5;1,5;3,5;2,5;2;4,5;5;4,5;4;4,5;1,5;4,5;45,495907;-73,580763;NA;NA;NA;1;NA;0;0;"condo";"Ville-Marie"
"https://www.centris.ca/en/condos-apartments~for-rent~pointe-claire/12404146?view=summary";"rent";"condo for rent";2180;8;3;2;30;2022;3,5;4,5;2,5;2,5;2,5;2,5;2,5;0;1,5;5;1;3,5;4;1,5;2,5;3;4;45,455265;-73,832831;NA;NA;NA;1;NA;0;0;"condo";"Pointe-Claire"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-cote-des-neiges-notre-dame-de-grace/27931949?view=summary";"rent";"condo for rent";2000;6;4;1;68;1920;3;4,5;4;4,5;3,5;4;3;2;1,5;3,5;2;3,5;4,5;1,5;3;2,5;4,5;45,467112;-73,613226;NA;NA;NA;NA;NA;0;0;"condo";"Côte-des-Neiges-Notre-Dame-de-Grâce"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-rosemont-la-petite-patrie/13144950?view=summary";"rent";"condo for rent";1450;7;3;1;63;NA;3;4;4,5;4,5;3,5;5;4,5;1,5;4,5;3;3;3,5;4,5;2,5;3;3,5;5;45,55427787;-73,55958019;NA;NA;NA;NA;NA;0;0;"condo";"Rosemont-La Petite-Patrie"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-sud-ouest/28652417?view=summary";"rent";"condo for rent";2475;9;2;1;70;2020;2;4;4,5;4;4,5;5;1,5;2,5;4,5;3,5;3;4,5;4,5;3;3,5;4,5;5;45,488835;-73,562777;NA;NA;NA;1;NA;0;1;"condo";"Le Sud-Ouest"
"https://www.centris.ca/en/houses~for-rent~beaconsfield/9895444?view=summary";"rent";"house for rent";2800;13;5;3;18;1957;4,5;4,5;2,5;2,5;2;2,5;4,5;0;2,5;4,5;1;2,5;4,5;1,5;2;4,5;3,5;45,438314;-73,85578;8200;761,798587885544;4;NA;NA;1;0;"house";"Beaconsfield"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/10539301?view=summary";"rent";"condo for rent";7450;6;3;3;97;2018;4;3,5;5;5;5;5;1,5;3;2;3,5;4,5;5;5;4,5;5;1,5;5;45,496706;-73,572336;NA;NA;NA;2;NA;0;0;"condo";"Ville-Marie"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/26368210?view=summary";"rent";"condo for rent";3450;10;2;2;76;2011;1,5;1;4,5;4,5;4,5;4;1,5;3;4;3,5;3,5;4,5;4,5;3,5;3,5;2,5;5;45,51352271;-73,54974022;NA;NA;NA;1;NA;0;0;"condo";"Ville-Marie"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/28985477?view=summary";"rent";"condo for rent";1975;4;1;1;89;NA;2,5;4,5;5;4,5;4,5;5;2,5;3,5;5;3;4,5;5;5;4,5;4;2,5;5;45,520304;-73,556243;NA;NA;NA;NA;NA;1;0;"condo";"Ville-Marie"
"https://www.centris.ca/en/condos-apartments~for-rent~westmount/19246518?view=summary";"rent";"condo for rent";1750;5;2;1;91;1906;4,5;4;4,5;4;4,5;4,5;4,5;2,5;2,5;3;3;5;5;3;3,5;2;5;45,486359;-73,584982;NA;NA;NA;NA;NA;0;0;"condo";"Westmount"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ahuntsic-cartierville/15206793?view=summary";"rent";"condo for rent";1600;7;2;1;47;2011;4;4,5;4;3;3;3,5;1,5;0;1,5;3,5;2;3,5;3;1;1,5;2;5;45,533476;-73,679229;NA;NA;NA;1;NA;0;0;"condo";"Ahuntsic-Cartierville"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ahuntsic-cartierville/27635280?view=summary";"rent";"condo for rent";2147;4;2;2;67;NA;2;4,5;4,5;5;3;4;1,5;0;1,5;5;2;4;4,5;1,5;2,5;1,5;4;45,53386886;-73,6656191;NA;NA;NA;NA;NA;0;0;"condo";"Ahuntsic-Cartierville"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-sud-ouest/28667578?view=summary";"rent";"condo for rent";1575;5;1;1;84;2012;2;4,5;5;4,5;4,5;5;2;3;4,5;2,5;3,5;5;4,5;3,5;4,5;3;4,5;45,495347;-73,559857;NA;NA;NA;NA;NA;0;0;"condo";"Le Sud-Ouest"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-cote-des-neiges-notre-dame-de-grace/18396994?view=summary";"rent";"condo for rent";1595;4;2;1;82;NA;4;5;4,5;4,5;3,5;5;2,5;2;2;3,5;2,5;3,5;5;2;3;1;4;45,481742;-73,631282;NA;NA;NA;1;NA;0;0;"condo";"Côte-des-Neiges-Notre-Dame-de-Grâce"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/13241484?view=summary";"rent";"condo for rent";3000;7;3;1;94;1875;3,5;2,5;5;5;4,5;5;2;3,5;4,5;2;4,5;5;4,5;4,5;4,5;3,5;5;45,511531;-73,561522;NA;NA;NA;NA;NA;0;1;"condo";"Ville-Marie"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-saint-laurent/16333983?view=summary";"rent";"condo for rent";2050;6;2;2;63;NA;4,5;4,5;3,5;4,5;3;3,5;3,5;1;2;3,5;1,5;3,5;4,5;1;1,5;3,5;4;45,520663;-73,670854;NA;NA;NA;1;NA;0;0;"condo";"Saint-Laurent"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/17083959?view=summary";"rent";"condo for rent";1600;4;1;1;98;2014;4,5;3,5;5;4,5;4,5;5;2;3,5;2;2,5;4,5;5;5;5;5;0;5;45,495977;-73,575589;NA;NA;NA;NA;NA;0;0;"condo";"Ville-Marie"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-sud-ouest/21603021?view=summary";"rent";"condo for rent";2800;8;2;2;68;2014;2;4;4,5;4;4,5;5;1,5;2,5;4,5;3,5;3;4,5;4,5;3;3,5;4,5;5;45,489274;-73,561315;NA;NA;NA;1;NA;0;0;"condo";"Le Sud-Ouest"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-cote-des-neiges-notre-dame-de-grace/27823784?view=summary";"rent";"condo for rent";1295;5;2;1;86;NA;4,5;4,5;5;4,5;4;5;3;2,5;1,5;3,5;2,5;4;5;2;3;1,5;4,5;45,472439;-73,611381;NA;NA;NA;NA;NA;0;0;"condo";"Côte-des-Neiges-Notre-Dame-de-Grâce"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-saint-laurent/15186820?view=summary";"rent";"condo for rent";2095;9;2;1;46;NA;4,5;1,5;3,5;4,5;2,5;3;1;0;3,5;5;1,5;3;4,5;2;2,5;2,5;4,5;45,50164076;-73,70460421;NA;NA;NA;NA;NA;0;0;"condo";"Saint-Laurent"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-verdun-ile-des-soeurs/12133567?view=summary";"rent";"condo for rent";3000;5;2;2;29;2020;1;0,5;3;3;2,5;3;1,5;0;2,5;5;1;2,5;5;2;3;4,5;4;45,474371;-73,539132;NA;NA;NA;1;NA;0;0;"condo";"Verdun"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/12757166?view=summary";"rent";"condo for rent";7500;7;3;2;89;2005;1;4;4,5;4,5;4,5;5;2;4;4;3;3,5;5;4,5;3,5;4;2,5;5;45,498839;-73,554069;NA;NA;NA;2;NA;0;0;"condo";"Ville-Marie"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-verdun-ile-des-soeurs/19173466?view=summary";"rent";"condo for rent";2800;5;2;2;35;2014;1;0,5;3;3;2,5;3;1,5;0;2,5;5;1;2,5;5;2;3;4,5;4;45,47299;-73,538362;NA;NA;NA;1;NA;0;0;"condo";"Verdun"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-villeray-saint-michel-parc-extension/25813012?view=summary";"rent";"condo for rent";1200;3;1;1;86;2004;4;4;5;5;4;5;2,5;2,5;5;2;3,5;4,5;5;3;2,5;4,5;4,5;45,541389;-73,617719;NA;NA;NA;NA;NA;0;0;"condo";"Villeray-Saint-Michel-Parc-Extension"
"https://www.centris.ca/en/condos-apartments~for-rent~cote-saint-luc/11812917?view=summary";"rent";"condo for rent";2100;8;3;2;55;2019;4,5;4;3,5;4,5;2,5;3;2;0;2,5;3,5;1,5;2,5;5;0,5;1,5;4;3,5;45,469048;-73,66872;NA;NA;NA;NA;NA;0;0;"condo";"Côte-Saint-Luc"
"https://www.centris.ca/en/condos-apartments~for-rent~mont-royal/20819705?view=summary";"rent";"condo for rent";1895;6;2;2;49;2020;2,5;4;3,5;3;3;2,5;3,5;1;2,5;3,5;2;4;4;1,5;2;0;4;45,517578;-73,655881;NA;NA;NA;NA;NA;0;0;"condo";"Mont-Royal"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ahuntsic-cartierville/19832014?view=summary";"rent";"condo for rent";2025;8;2;1;69;2020;1,5;4;4;4,5;3;3,5;1,5;0;1,5;4;1,5;4;4,5;1,5;2;4;4;45,534425;-73,666177;NA;NA;NA;NA;NA;0;1;"condo";"Ahuntsic-Cartierville"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/12375078?view=summary";"rent";"condo for rent";1190;5;1;1;90;1972;5;4,5;5;4,5;4,5;5;3;3;3,5;2,5;4;5;4,5;4;4,5;3;5;45,498262;-73,583451;NA;NA;NA;NA;NA;0;0;"condo";"Ville-Marie"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-outremont/14818340?view=summary";"rent";"condo for rent";2600;6;3;1;91;NA;4,5;4,5;4,5;4,5;4,5;5;4;3;4,5;1,5;3,5;5;5;3,5;3;4,5;5;45,521973;-73,60734;NA;NA;NA;NA;NA;0;1;"condo";"Outremont"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/23625073?view=summary";"rent";"condo for rent";1875;1;1;1;95;1965;5;4;5;5;4,5;5;3;3,5;2;3;4,5;5;4,5;4,5;5;1,5;5;45,49405542;-73,57531103;NA;NA;NA;NA;NA;0;0;"condo";"Ville-Marie"
"https://www.centris.ca/en/houses~for-rent~montreal-le-plateau-mont-royal/28463599?view=summary";"rent";"house for rent";2750;8;1;2;94;1875;4,5;4,5;5;5;4,5;5;3;3,5;5;2;5;5;5;5;4,5;1,5;5;45,514513;-73,570844;885;82,2185061315496;NA;NA;NA;0;0;"house";"Le Plateau-Mont-Royal"
"https://www.centris.ca/en/condos-apartments~for-rent~mont-royal/24920120?view=summary";"rent";"condo for rent";1300;5;2;1;78;1941;4;4,5;4;2,5;3,5;4;4,5;1,5;4;3;2;4;4,5;1,5;2;3,5;4,5;45,51516;-73,642458;NA;NA;NA;NA;NA;0;0;"condo";"Mont-Royal"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-cote-des-neiges-notre-dame-de-grace/20872479?view=summary";"rent";"condo for rent";1580;5;2;1;77;2019;4,5;4,5;4;4;3,5;3,5;3;1;1,5;3,5;2;4;5;2;3;0;4,5;45,49137975;-73,64761259;NA;NA;NA;NA;NA;0;0;"condo";"Côte-des-Neiges-Notre-Dame-de-Grâce"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-sud-ouest/14357409?view=summary";"rent";"condo for rent";1650;4;2;1;50;1936;4;5;4;4,5;3,5;4,5;3;2,5;5;4,5;2;3,5;5;3,5;2;0,5;5;45,463565;-73,581902;NA;NA;NA;NA;NA;0;0;"condo";"Le Sud-Ouest"
"https://www.centris.ca/en/condos-apartments~for-rent~westmount/11990559?view=summary";"rent";"condo for rent";3300;11;3;2;87;1895;4,5;4;4,5;4,5;4;5;4,5;2,5;2,5;3,5;2,5;4,5;4;2;3;4;5;45,47971881;-73,60505302;NA;NA;1;NA;NA;0;0;"condo";"Westmount"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-outremont/14055614?view=summary";"rent";"condo for rent";3800;10;4;2;58;1927;4,5;4,5;4;4;3,5;5;4,5;2;3;2,5;2,5;4,5;4,5;2,5;2,5;4,5;5;45,516682;-73,621956;NA;NA;NA;NA;NA;0;0;"condo";"Outremont"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/13993894?view=summary";"rent";"condo for rent";2200;6;1;1;95;2020;2,5;4;5;4,5;5;5;1,5;4;2,5;3,5;4,5;5;5;4,5;5;2;5;45,503981;-73,562551;NA;NA;NA;1;NA;0;0;"condo";"Ville-Marie"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-le-plateau-mont-royal/20450520?view=summary";"rent";"condo for rent";4000;6;2;2;96;NA;4;5;4,5;4,5;4,5;5;3,5;3,5;5;2;4,5;5;5;5;3,5;3,5;5;45,524227;-73,578652;NA;NA;NA;NA;NA;0;1;"condo";"Le Plateau-Mont-Royal"
"https://www.centris.ca/en/condos-apartments~for-rent~montreal-ville-marie/25343103?view=summary";"rent";"condo for rent";3500;6;1;1;95;2001;3;4;5;4,5;5;5;1,5;3,5;2,5;2,5;4,5;5;5;4;5;3,5;5;45,502713;-73,562862;NA;NA;NA;NA;NA;0;1;"condo";"Ville-Marie"
