"url";"agents_name";"agents_job"
"https://www.centris.ca/en/condos~for-sale~pointe-claire/18370816?view=summary";"Samuel R. Demers";"Residential Real Estate Broker"
"https://www.centris.ca/en/5plex~for-sale~montreal-villeray-saint-michel-parc-extension/17878880?view=summary";"Jean Philippe Dupuis";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-mercier-hochelaga-maisonneuve/21781533?view=summary";"Micheline Chatigny";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-le-plateau-mont-royal/16493906?view=summary";"Gabriel Duault";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-le-plateau-mont-royal/16493906?view=summary";"Yanick E. Sarrazin";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-rosemont-la-petite-patrie/17550677?view=summary";"Geneviève Langevin";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~montreal-le-sud-ouest/25370561?view=summary";"Liliane Bui";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-cote-des-neiges-notre-dame-de-grace/10604396?view=summary";"Paul André Haineault";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-cote-des-neiges-notre-dame-de-grace/10604396?view=summary";"Marie-Hélène Lord";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-ville-marie/14935815?view=summary";"Qing Hui Ni";"Residential Real Estate Broker"
"https://www.centris.ca/en/triplexes~for-sale~montreal-saint-laurent/10290824?view=summary";"Nick Nicolopoulos";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/triplexes~for-sale~montreal-saint-laurent/10290824?view=summary";"Robert Saint-Germain";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~montreal-riviere-des-prairies-pointe-aux-trembles/24189330?view=summary";"Nicholas Lefebvre";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-ville-marie/25770971?view=summary";"Lily Li";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-ahuntsic-cartierville/15526199?view=summary";"Christine Gauthier Inc.";"Business corporation owned by a Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/condos~for-sale~montreal-ville-marie/20066819?view=summary";"Edouard Dansereau";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-ville-marie/20066819?view=summary";"Rémy Beauchamp Inc.";"Business corporation owned by a Residential Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-le-sud-ouest/11146783?view=summary";"Arif Dewan";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-le-sud-ouest/11146783?view=summary";"Tanvir Ahmed";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~mont-royal/15063592?view=summary";"Robert Lavallée";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/condos~for-sale~montreal-cote-des-neiges-notre-dame-de-grace/24048338?view=summary";"Yael Levy";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/4plex~for-sale~montreal-mercier-hochelaga-maisonneuve/17662276?view=summary";"Maxime Tardif";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/4plex~for-sale~montreal-mercier-hochelaga-maisonneuve/17662276?view=summary";"David Tardif";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/duplexes~for-sale~montreal-ahuntsic-cartierville/12647309?view=summary";"Lan Vu";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-ville-marie/11219113?view=summary";"Qiang Zhong";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~cote-saint-luc/14323091?view=summary";"Aliona Tataru";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~cote-saint-luc/14323091?view=summary";"Dan Benchetrit";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-lachine/11111168?view=summary";"Olga Bazhanova";"Residential Real Estate Broker"
"https://www.centris.ca/en/duplexes~for-sale~montreal-cote-des-neiges-notre-dame-de-grace/20651238?view=summary";"Claire Zhu Inc.";"Business corporation owned by a Residential Real Estate Broker"
"https://www.centris.ca/en/5plex~for-sale~montreal-saint-leonard/26177822?view=summary";"Nancy Forlini";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/houses~for-sale~montreal-rosemont-la-petite-patrie/26181003?view=summary";"David Roux Inc.";"Business corporation owned by a Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~montreal-rosemont-la-petite-patrie/26181003?view=summary";"Alexandre Meloche Inc.";"Business corporation owned by a Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-le-sud-ouest/17883464?view=summary";"Gina Lavoie";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-mercier-hochelaga-maisonneuve/13822144?view=summary";"Martin Lafrenière";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~montreal-le-sud-ouest/21042203?view=summary";"Tatiana Londono";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/houses~for-sale~hampstead/16957716?view=summary";"Ann Malka";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~hampstead/16957716?view=summary";"Jade Sequerra";"Residential Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~hampstead/16957716?view=summary";"Tevin Crooks";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-saint-laurent/17791192?view=summary";"Amber Hellyer";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-saint-laurent/17791192?view=summary";"Yohan Robert";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~montreal-ville-marie/20125886?view=summary";"Cassian Bopp";"Residential Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~montreal-ville-marie/20125886?view=summary";"David Wilkes";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-ville-marie/19334570?view=summary";"Martin Rouleau";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~dorval/14370988?view=summary";"Merle Mchugh";"Certified Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-cote-des-neiges-notre-dame-de-grace/24657494?view=summary";"Steven Weinman";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-cote-des-neiges-notre-dame-de-grace/24657494?view=summary";"Valerie Dynka";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-cote-des-neiges-notre-dame-de-grace/23211670?view=summary";"André Labrosse";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-le-plateau-mont-royal/19825000?view=summary";"Doris Dimitri";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/condos~for-sale~montreal-ville-marie/18560130?view=summary";"Karen Karpman";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-ville-marie/15917162?view=summary";"Zuo Xing Ye";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/4plex~for-sale~montreal-ville-marie/22292244?view=summary";"Alexandru Costache";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-ahuntsic-cartierville/22668022?view=summary";"Manon Morin";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-ahuntsic-cartierville/22668022?view=summary";"Daniel Beaulieu";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~montreal-saint-laurent/13645666?view=summary";"Krystel-Anne Lamant";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~montreal-mercier-hochelaga-maisonneuve/23750358?view=summary";"Yolande Kabaz";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/condos~for-sale~montreal-ville-marie/11818522?view=summary";"Groupe Immo Shan Song inc.";"Business corporation owned by a Residential Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-ville-marie/11818522?view=summary";"Yao Guo";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-mercier-hochelaga-maisonneuve/27298286?view=summary";"Jayraume Aubertin";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~montreal-saint-leonard/22844287?view=summary";"Vincenzo Crescenzi";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~montreal-saint-leonard/22844287?view=summary";"Antonio Crescenzi";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-ville-marie/21599447?view=summary";"Chaza Nouri";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-ville-marie/17410877?view=summary";"Thi Mai Lan Nguyen";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-ville-marie/9133184?view=summary";"Joseph Montanaro";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~westmount/16022719?view=summary";"Michael Szirmay";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-ville-marie/13410341?view=summary";"Yucong Wang";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/condos~for-sale~montreal-le-sud-ouest/10744231?view=summary";"Charles-Olivier Myre";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-le-sud-ouest/10744231?view=summary";"Julie Bonomo";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-le-plateau-mont-royal/24347515?view=summary";"Chloé Nadeau-Guillemette";"Residential Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~montreal-pierrefonds-roxboro/25642465?view=summary";"Joseph Goulo";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-ville-marie/17007235?view=summary";"Claire Zhu Inc.";"Business corporation owned by a Residential Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~montreal-ahuntsic-cartierville/23534509?view=summary";"Yanick E. Sarrazin";"Residential Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~montreal-ahuntsic-cartierville/23534509?view=summary";"Frédéric Vinet";"Residential Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~mont-royal/19435907?view=summary";"Marc Lefrançois";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~mont-royal/19435907?view=summary";"Christine Lefrançois";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-ville-marie/25410321?view=summary";"James He";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-ville-marie/25410321?view=summary";"Annie Trépanier";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-le-sud-ouest/21758020?view=summary";"Mia Efraim";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-le-sud-ouest/21758020?view=summary";"Kayla Friedman";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~dorval/13191267?view=summary";"Mark Giannandrea Inc.";"Business corporation owned by a Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~dorval/13191267?view=summary";"Matthew Galley";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~dorval/13191267?view=summary";"Wesley Ng Courtier Immobilier Inc. / Wesley Ng Real Estate Broker Inc.";"Business corporation owned by a Residential Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-ville-marie/16232281?view=summary";"Miao Hu";"Residential Real Estate Broker"
"https://www.centris.ca/en/5plex~for-sale~montreal-rosemont-la-petite-patrie/22536026?view=summary";"Eric Guillou";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/condos~for-sale~montreal-le-sud-ouest/24188736?view=summary";"Julie Ballester";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-le-sud-ouest/24188736?view=summary";"Jamil Demers";"Residential Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~montreal-riviere-des-prairies-pointe-aux-trembles/25717474?view=summary";"César Sfeir";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~westmount/17697605?view=summary";"Joseph Montanaro";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-saint-laurent/23988666?view=summary";"Cai Hong Luo Courtier Immobilier Inc.";"Business corporation owned by a Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/duplexes~for-sale~montreal-montreal-nord/14268657?view=summary";"Martin Desjardins";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/duplexes~for-sale~montreal-le-sud-ouest/28693216?view=summary";"Patrick Fraser";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/triplexes~for-sale~montreal-le-plateau-mont-royal/22787997?view=summary";"Lise Pigeon";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~montreal-lachine/24422002?view=summary";"Michael Rubino";"Residential Real Estate Broker"
"https://www.centris.ca/en/duplexes~for-sale~montreal-le-sud-ouest/18644538?view=summary";"Yannick Charlet";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/duplexes~for-sale~montreal-le-sud-ouest/18644538?view=summary";"Craig Goodman";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-le-sud-ouest/27128528?view=summary";"Monique Assouline";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/triplexes~for-sale~montreal-villeray-saint-michel-parc-extension/21325330?view=summary";"Samia Ouertani";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/triplexes~for-sale~montreal-villeray-saint-michel-parc-extension/21325330?view=summary";"Eliess Khoury";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-rosemont-la-petite-patrie/16261155?view=summary";"Elena Caterina";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~dorval/12177870?view=summary";"Emilie Lagarde";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-le-sud-ouest/18725738?view=summary";"Audrey Beauchemin inc.";"Business corporation owned by a Residential Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-rosemont-la-petite-patrie/18457470?view=summary";"Marie Hélène Barrette";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-mercier-hochelaga-maisonneuve/23016799?view=summary";"Maxime Tardif";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-mercier-hochelaga-maisonneuve/23016799?view=summary";"David Tardif";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/duplexes~for-sale~montreal-saint-laurent/13648717?view=summary";"Sophian Mian";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-cote-des-neiges-notre-dame-de-grace/20157613?view=summary";"Alexandre Lussier";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-cote-des-neiges-notre-dame-de-grace/20157613?view=summary";"Marie-Ève Turgeon";"Residential Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~montreal-rosemont-la-petite-patrie/25387584?view=summary";"Sonia Lafrance";"Residential Real Estate Broker"
"https://www.centris.ca/en/triplexes~for-sale~montreal-mercier-hochelaga-maisonneuve/23241271?view=summary";"Maria Greco Inc.";"Business corporation owned by a Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/4plex~for-sale~montreal-riviere-des-prairies-pointe-aux-trembles/26172210?view=summary";"Philippe Valin";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/4plex~for-sale~montreal-riviere-des-prairies-pointe-aux-trembles/26172210?view=summary";"Félix Laforest";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/4plex~for-sale~montreal-verdun-ile-des-soeurs/9337077?view=summary";"Frank Carnuccio";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/4plex~for-sale~montreal-verdun-ile-des-soeurs/9337077?view=summary";"Joseph Delli Quadri";"Residential Real Estate Broker"
"https://www.centris.ca/en/4plex~for-sale~montreal-verdun-ile-des-soeurs/9337077?view=summary";"Elissia Carnuccio";"Residential Real Estate Broker"
"https://www.centris.ca/en/triplexes~for-sale~montreal-cote-des-neiges-notre-dame-de-grace/23093812?view=summary";"Dan Benchetrit";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-outremont/11058098?view=summary";"Geneviève Borduas";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-outremont/11058098?view=summary";"Rania Khayat";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-villeray-saint-michel-parc-extension/17163923?view=summary";"Eric Guillou";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/condos~for-sale~montreal-cote-des-neiges-notre-dame-de-grace/21876801?view=summary";"Nathalie Latour";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-cote-des-neiges-notre-dame-de-grace/21876801?view=summary";"Joelle Bitar";"Certified Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-ville-marie/26511255?view=summary";"Zuo Xing Ye";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/houses~for-sale~westmount/10113597?view=summary";"Yucong Wang";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/triplexes~for-sale~montreal-mercier-hochelaga-maisonneuve/9181415?view=summary";"Marcel Anctil";"Residential Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~montreal-montreal-nord/20047739?view=summary";"Lorenzo D'Onofrio";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-ahuntsic-cartierville/15627513?view=summary";"Dina Aswar";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/condos~for-sale~montreal-ahuntsic-cartierville/15627513?view=summary";"André MacDuff";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/triplexes~for-sale~montreal-lasalle/16360326?view=summary";"Sylvie Faherty";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-le-sud-ouest/26835818?view=summary";"Mary Thibault";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-le-sud-ouest/26835818?view=summary";"Helen Tsakalos";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/4plex~for-sale~montreal-montreal-nord/17913900?view=summary";"Jean-François Léveillé";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/4plex~for-sale~montreal-montreal-nord/17913900?view=summary";"Yvan Cloutier";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/triplexes~for-sale~montreal-outremont/27682669?view=summary";"Daniel Blondin";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-lachine/18940602?view=summary";"Philippe Morin";"Certified Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-lachine/18940602?view=summary";"Nathalie Dicaire";"Certified Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-pierrefonds-roxboro/19881326?view=summary";"Daniel Gill";"Certified Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~montreal-villeray-saint-michel-parc-extension/14514118?view=summary";"Hélène Sauvé";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-ville-marie/28927928?view=summary";"Hélène Demers";"Chartered Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/condos~for-sale~montreal-le-sud-ouest/19557009?view=summary";"Hani Dek";"Residential Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~montreal-verdun-ile-des-soeurs/25161676?view=summary";"Marie-Yvonne Paint";"Certified Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~montreal-verdun-ile-des-soeurs/25161676?view=summary";"Samuel R. Demers";"Residential Real Estate Broker"
"https://www.centris.ca/en/triplexes~for-sale~montreal-mercier-hochelaga-maisonneuve/19084986?view=summary";"Lucie Fortin";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~montreal-ville-marie/10261152?view=summary";"Jay Walker";"Residential Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~montreal-anjou/11987446?view=summary";"Eric Salomon";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-rosemont-la-petite-patrie/19672766?view=summary";"Geneviève Langevin";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-ville-marie/10879887?view=summary";"Amy Assaad";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/condos~for-sale~montreal-ville-marie/23576028?view=summary";"Louma Baalbaki";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-ville-marie/21368344?view=summary";"Fawzi Yazigy";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/duplexes~for-sale~montreal-cote-des-neiges-notre-dame-de-grace/19876232?view=summary";"Amy Assaad";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/duplexes~for-sale~montreal-rosemont-la-petite-patrie/12189548?view=summary";"Junior Léopold Ouellet";"Residential Real Estate Broker"
"https://www.centris.ca/en/5plex~for-sale~montreal-lasalle/13509424?view=summary";"Frank Carnuccio";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/5plex~for-sale~montreal-lasalle/13509424?view=summary";"Joseph Delli Quadri";"Residential Real Estate Broker"
"https://www.centris.ca/en/5plex~for-sale~montreal-lasalle/13509424?view=summary";"Elissia Carnuccio";"Residential Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~montreal-cote-des-neiges-notre-dame-de-grace/9795317?view=summary";"Carly Fridman";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-cote-des-neiges-notre-dame-de-grace/18861061?view=summary";"Manon Garceau";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-cote-des-neiges-notre-dame-de-grace/18861061?view=summary";"Antoine Julien";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-ville-marie/22636335?view=summary";"Georges Bardagi";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/condos~for-sale~montreal-le-sud-ouest/10676087?view=summary";"Justin Nehmé";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-villeray-saint-michel-parc-extension/10777567?view=summary";"Jessica Lombard";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-cote-des-neiges-notre-dame-de-grace/18484646?view=summary";"Kayla Samuels";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/condos~for-sale~montreal-saint-laurent/16912734?view=summary";"Eleni Helen Hiotis";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-saint-laurent/16912734?view=summary";"Pauline Hiotis";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-villeray-saint-michel-parc-extension/17631009?view=summary";"Mikhail Stechine";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-saint-leonard/20214260?view=summary";"Marilyn Tremblay";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-ville-marie/24101713?view=summary";"Rose Tandel";"Residential Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~montreal-cote-des-neiges-notre-dame-de-grace/23570408?view=summary";"Dapeng Wang";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/houses~for-sale~montreal-cote-des-neiges-notre-dame-de-grace/23570408?view=summary";"Lieba Jacobson";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-le-sud-ouest/23672212?view=summary";"Mark-André Martel";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-le-sud-ouest/23672212?view=summary";"Philippe C. Martel";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-ville-marie/13311842?view=summary";"Benjamin Brennan";"Residential Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~montreal-pierrefonds-roxboro/18561605?view=summary";"Liza Kaufman";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/houses~for-sale~montreal-pierrefonds-roxboro/18561605?view=summary";"Alfee Kaufman";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~montreal-pierrefonds-roxboro/18561605?view=summary";"Lindsay Hart";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~montreal-ouest/14509093?view=summary";"Lucy Verebes Shapiro";"Residential Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~montreal-saint-laurent/27237334?view=summary";"Nancy Forlini";"Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/condos~for-sale~dollard-des-ormeaux/15751993?view=summary";"Idem Sama";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-saint-laurent/23671822?view=summary";"Mervat Mimi Selim";"Residential Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-verdun-ile-des-soeurs/17535498?view=summary";"Philippe Trudeau";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-verdun-ile-des-soeurs/17535498?view=summary";"Pierre Trudeau";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-villeray-saint-michel-parc-extension/10730204?view=summary";"Sergio Greco Courtier Immobilier Inc";"Business corporation owned by a Certified Residential and Commercial Real Estate Broker AEO"
"https://www.centris.ca/en/condos~for-sale~montreal-ville-marie/21182471?view=summary";"Jeremy Benaroch";"Residential Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~pointe-claire/23055475?view=summary";"Dina Soliman";"Residential Real Estate Broker"
"https://www.centris.ca/en/duplexes~for-sale~montreal-mercier-hochelaga-maisonneuve/22555948?view=summary";"Sylvain Dupré";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~montreal-ahuntsic-cartierville/9366417?view=summary";"Vincent Gaudreau-Bussière";"Residential Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~montreal-ahuntsic-cartierville/9366417?view=summary";"Kévin Perreault";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/houses~for-sale~montreal-ahuntsic-cartierville/9366417?view=summary";"Catherine Rivard-Roth";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-cote-des-neiges-notre-dame-de-grace/27258896?view=summary";"Ellen Schreter";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-ville-marie/25276337?view=summary";"Martin Rouleau";"Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-est/11181160?view=summary";"David Roux Inc.";"Business corporation owned by a Residential and Commercial Real Estate Broker"
"https://www.centris.ca/en/condos~for-sale~montreal-est/11181160?view=summary";"Alexandre Meloche Inc.";"Business corporation owned by a Residential and Commercial Real Estate Broker"
